;AAPL;AMZN;GOOGL
10/03/2022;155.7880859375;146.8175048828125;131.64002990722656
11/03/2022;152.0634002685547;145.52450561523438;129.0962677001953
14/03/2022;148.0242462158203;141.85299682617188;125.20014190673828
15/03/2022;152.41717529296875;147.3665008544922;128.4277801513672
16/03/2022;156.83963012695312;153.10400390625;132.48593139648438
17/03/2022;157.85186767578125;157.23899841308594;133.04110717773438
18/03/2022;161.1539764404297;161.25050354003906;135.31398010253906
21/03/2022;162.52984619140625;161.4915008544922;135.2901153564453
22/03/2022;165.9105987548828;164.88900756835938;139.03414916992188
23/03/2022;167.276611328125;163.4080047607422;137.45115661621094
24/03/2022;171.07012939453125;163.64950561523438;140.72801208496094
25/03/2022;171.70889282226562;164.77349853515625;140.82838439941406
28/03/2022;172.57373046875;168.99049377441406;140.61221313476562
29/03/2022;175.87582397460938;169.31500244140625;141.6559295654297
30/03/2022;174.70631408691406;166.30099487304688;141.09231567382812
31/03/2022;171.6007843017578;162.99749755859375;138.2384490966797
01/04/2022;171.3059539794922;163.55999755859375;139.3149871826172
04/04/2022;175.3647918701172;168.34649658203125;142.1191864013672
05/04/2022;172.04302978515625;164.05499267578125;139.75286865234375
06/04/2022;168.8686981201172;158.75599670410156;135.73394775390625
07/04/2022;169.17333984375;157.7845001220703;135.07839965820312
08/04/2022;167.1586456298828;154.4604949951172;132.49290466308594
11/04/2022;162.89349365234375;151.1219940185547;128.05551147460938
12/04/2022;164.77056884765625;150.78750610351562;126.95311737060547
13/04/2022;167.4633331298828;155.54100036621094;129.11962890625
14/04/2022;162.44140625;151.7064971923828;125.9744873046875
18/04/2022;162.22518920898438;152.78500366210938;126.91535186767578
19/04/2022;164.51502990722656;158.11549377441406;129.23394775390625
20/04/2022;164.3479461669922;153.9980010986328;127.27667236328125
21/04/2022;163.5519256591797;148.29600524902344;124.07040405273438
22/04/2022;159.001708984375;144.35000610351562;118.92228698730469
25/04/2022;160.0729217529297;146.07400512695312;122.34027099609375
26/04/2022;154.0977325439453;139.39100646972656;117.94265747070312
27/04/2022;153.87173461914062;138.16700744628906;113.61312103271484
28/04/2022;160.81983947753906;144.59649658203125;117.81591796875
29/04/2022;154.9330596923828;124.28150177001953;113.4292221069336
02/05/2022;155.23773193359375;124.5;115.88797760009766
03/05/2022;156.7315216064453;124.25350189208984;116.63450622558594
04/05/2022;163.15879821777344;125.92849731445312;121.5321273803711
05/05/2022;154.06826782226562;116.40699768066406;115.8109359741211
06/05/2022;154.79656982421875;114.77249908447266;115.05646514892578
09/05/2022;149.6589813232422;108.78900146484375;111.84025573730469
10/05/2022;152.0702667236328;108.85900115966797;113.71302032470703
11/05/2022;144.186767578125;105.37200164794922;112.92524719238281
12/05/2022;140.30897521972656;106.93049621582031;112.17127227783203
13/05/2022;144.78713989257812;113.05500030517578;115.35865783691406
16/05/2022;143.24192810058594;110.81050109863281;113.76273345947266
17/05/2022;146.88348388671875;115.36849975585938;115.77863311767578
18/05/2022;138.59649658203125;107.11250305175781;111.2323989868164
19/05/2022;135.18125915527344;107.31900024414062;109.72593688964844
20/05/2022;135.4174346923828;107.59100341796875;108.25872802734375
23/05/2022;140.85028076171875;107.55699920654297;110.82334899902344
24/05/2022;138.14370727539062;104.0999984741211;105.33824920654297
25/05/2022;138.30117797851562;106.7750015258789;105.17424011230469
26/05/2022;141.50973510742188;111.07749938964844;107.14989471435547
27/05/2022;147.27720642089844;115.14649963378906;111.64691162109375
31/05/2022;146.48980712890625;120.20950317382812;113.08379364013672
01/06/2022;146.36187744140625;121.68399810791016;113.21302032470703
